Sex,Height
Male,178.51189009260003
Male,171.3089134394
Male,176.46166477979997
Male,174.6088636848
Male,180.089710432
Male,169.3385663514
Male,172.1835502982
Male,173.8808689762
Male,176.5550250198
Male,177.2147952776
Male,168.877567629
Male,184.725615308
Male,181.5850550664
Male,181.5428692224
Male,164.1842000536
Male,177.01221503760001
Male,177.8124121672
Male,170.26338743800002
Male,177.5086648702
Male,166.008708622
Male,163.6905480818
Male,173.4475213288
Male,177.63857621819997
Male,173.6916049402
Male,171.477812746
Male,182.5563635124
Male,182.97891900460002
Male,174.46988400339998
Male,174.4696920556
Male,171.6002387648
Male,176.56972674300002
Male,183.3978473514
Male,181.11651432199997
Male,176.8716976148
Male,175.7841250376
Male,170.6678732432
Male,183.311317781
Male,176.85653371319998
Male,172.46822247460003
Male,164.5070776654
Male,175.32731266699997
Male,176.22646873
Male,160.05161106199998
Male,177.225759086
Male,178.3828539016
Male,164.9367908014
Male,193.72241636439998
Male,168.81705324659998
Male,173.76636023900002
Male,182.32388584679998
Male,171.1532073754
Male,178.0417449064
Male,184.7103322296
Male,179.1983931138
Male,163.7894214426
Male,173.7867562104
Male,171.187829328
Male,177.19530179359998
Male,169.701976445
Male,176.26327909580002
Male,178.8660221758
Male,159.241042579
Male,180.85221558720002
Male,165.19089600819999
Male,176.7227638258
Male,187.449297567
Male,172.94364435839998
Male,181.4758719218
Male,172.8156982084
Male,172.14817076519998
Male,173.1751621072
Male,185.39692562399998
Male,177.5639846732
Male,173.2249413828
Male,174.7131812054
Male,171.62369840800002
Male,179.8945925088
Male,187.15346404640002
Male,159.8959216604
Male,166.2578712428
Male,184.7501841946
Male,174.8541348224
Male,171.3663982114
Male,155.7743945212
Male,186.33029259140002
Male,165.5049749838
Male,182.833847565
Male,179.9940529398
Male,171.75275850039998
Male,173.57912172600004
Male,178.6829474848
Male,179.0260107052
Male,172.1708068642
Male,184.04994632659998
Male,178.897402682
Male,180.4755535516
Male,176.842209307
Male,166.833206084
Male,178.88611062939998
Male,176.72945456680003
Male,172.93586631960002
Male,184.4472753008
Male,180.2307547524
Male,199.4616544922
Male,169.610997836
Male,175.862110937
Male,172.01942225460002
Male,183.2369465048
Male,172.21109903660002
Male,181.4999221658
Male,167.75558816100002
Male,171.8916007932
Male,169.5034305124
Male,176.7483288496
Male,165.4066673572
Male,171.301499662
Male,177.3328926538
Male,186.46954430679997
Male,168.20519630420003
Male,177.65007147080001
Male,182.4721845342
Male,185.94156959440002
Male,187.5711043592
Male,170.9947716496
Male,181.6710558596
Male,181.15134727240002
Male,173.21326866040002
Male,164.34763198480002
Male,190.10090153480002
Male,172.4416292334
Male,176.1645160472
Male,180.2156151586
Male,175.7617717676
Male,175.9404718674
Male,174.8141069116
Male,170.04360464159998
Male,177.5988887944
Male,175.598026756
Male,182.4820033868
Male,188.12987245679997
Male,169.3618699116
Male,157.20151313
Male,170.81597348040003
Male,160.0421552262
Male,183.0718280898
Male,190.20845557420003
Male,179.47703408560002
Male,166.9740427848
Male,184.81474497480002
Male,171.803604957
Male,154.2315423364
Male,162.2384586314
Male,161.9881515628
Male,183.7997645308
Male,178.8316759402
Male,174.3282200246
Male,168.6681467118
Male,168.5286994418
Male,178.7017841248
Male,171.5117920024
Male,176.6795547428
Male,167.7166468876
Male,174.00984176880002
Male,180.92656603540001
Male,172.4162343388
Male,169.85750750300002
Male,167.518736209
Male,177.85108569919998
Male,173.4712771614
Male,177.8350005396
Male,175.69322593060002
Male,177.23278424340003
Male,172.94327588060003
Male,176.8050781138
Male,177.177971653
Male,177.40428120800001
Male,181.11260635419998
Male,166.0198998874
Male,171.01515464160002
Male,177.4496235862
Male,174.67195664980002
Male,178.4923590928
Male,173.149096297
Male,174.6723573856
Male,166.3822496326
Male,177.7831185758
Male,183.68815710860002
Male,184.555456898
Male,175.54912418680001
Male,177.878135861
Male,171.8450802106
Male,180.74869793800002
Male,165.2974912484
Male,184.2668210516
Male,167.44939664740002
Male,183.7702722352
Male,161.3652709696
Male,183.7021942662
Male,173.9041759654
Male,172.0715556276
Male,170.9355939676
Male,162.73006966239998
Male,176.6053647718
Male,178.0708677844
Male,169.6082874782
Male,172.6122529714
Male,169.46187545200002
Male,181.394575615
Male,181.36887871439998
Male,176.09620203600005
Male,180.28028653040002
Male,173.2420744448
Male,174.7352997794
Male,158.6315931502
Male,166.4779863728
Male,181.4285641932
Male,175.4880977912
Male,168.1321803974
Male,180.71263197000002
Male,165.0256249138
Male,173.0898773654
Male,159.1881169038
Male,163.8969059876
Male,176.30446181760001
Male,168.0629935406
Male,178.27503194300002
Male,180.29497395340002
Male,177.1608638132
Male,175.23632806359998
Male,172.7047468682
Male,175.58009674360002
Male,175.6765317298
Male,172.46984792220002
Male,171.9362326318
Male,183.9733908028
Male,168.9852001036
Male,171.1788004916
Male,182.4129087574
Male,166.5271600108
Male,173.4337405334
Male,187.068811409
Male,172.55487566680003
Male,171.27176058
Male,182.8946458178
Male,178.8080727362
Male,172.6936146324
Male,181.82150996560003
Male,173.5136949328
Male,176.7615967682
Male,178.04113507780002
Male,177.06384764959998
Male,177.143362629
Male,166.18453648980002
Male,173.4988283382
Male,170.63271540140002
Male,182.06225888720002
Male,171.1751053758
Male,181.954171778
Male,177.0800464742
Male,170.62341288
Male,178.9066815814
Male,179.8082057372
Male,173.30861479939998
Male,177.04618286399997
Male,179.55665785320002
Male,177.2445523682
Male,172.60836440920002
Male,183.5615395056
Male,191.6202871422
Male,174.18845352740001
Male,182.055499236
Male,174.6941260746
Male,177.397214293
Male,183.8566132614
Male,178.6002253744
Male,183.17526981839998
Male,164.3481879908
Male,172.7014939918
Male,171.2337464828
Male,177.9670656298
Male,173.8106058198
Male,168.5105660008
Male,185.4350011892
Male,173.2428402294
Male,170.61898428840001
Male,181.5390198778
Male,177.8364883192
Male,188.9841261204
Male,181.4924917006
Male,162.6682668142
Male,166.52177564260003
Male,171.5657472666
Male,163.113273214
Male,184.25641761800003
Male,171.44315099160002
Male,169.41699934160002
Male,176.2370387876
Male,184.37193204279998
Male,178.53299919440002
Male,182.12399465399997
Male,181.17836377920003
Male,169.4534331016
Male,186.4667823362
Male,182.3613539202
Male,174.8341108848
Male,190.4287169574
Male,160.7207839426
Male,180.0456362758
Male,175.6152957588
Male,170.8657841758
Male,177.52963815820002
Male,187.10979504559998
Male,166.443295637
Male,174.01248204799998
Male,176.0139480984
Male,179.1771916068
Male,187.737874841
Male,171.1858927812
Male,184.7569838
Male,183.33007004220002
Male,175.2475722118
Male,169.33875268580002
Male,180.0392846756
Male,179.77209349039998
Male,177.9808065726
Male,170.40682776580002
Male,167.811571666
Male,180.0219704862
Male,180.33049725040001
Male,174.5680353946
Male,177.18948069779998
Male,171.1558187748
Male,170.67831652939998
Male,170.36100743580002
Male,181.0816190146
Male,158.6753315946
Male,176.63590999899998
Male,178.0296680954
Male,180.7326226082
Male,169.8785382204
Male,165.05135905080002
Male,177.8733283776
Male,168.01050438980002
Male,186.0719688256
Male,175.77246785999998
Male,182.10652552460002
Male,171.98197368840002
Male,178.86415164360002
Male,186.7564591762
Male,192.5941368836
Male,181.27977475240002
Male,173.0920430964
Male,170.47529786
Male,177.9346403454
Male,166.16446698459998
Male,181.84833206079998
Male,182.0859746132
Male,166.1451893244
Male,177.195906466
Male,188.5399441538
Male,167.27824654519998
Male,185.22155231460002
Male,178.72744980880003
Male,168.33447920540002
Male,167.8672017808
Male,155.7388942112
Male,187.89905330960002
Male,182.79150083739998
Male,188.2995063568
Male,181.8716777596
Male,175.5889607848
Male,167.0453299422
Male,182.5934477664
Male,169.4899337906
Male,170.9000018112
Male,182.4128813508
Male,164.553220804
Male,177.9894746528
Male,160.61557470420001
Male,173.3243988674
Male,175.2086762774
Male,182.044988462
Male,175.916728049
Male,180.1202101424
Male,168.3665743152
Male,180.443936165
Male,168.2183197222
Male,169.12613749
Male,164.78108443259998
Male,174.17679784839999
Male,175.1042452696
Male,183.5209696096
Male,183.181362745
Male,173.67197993500002
Male,178.4439755472
Male,184.29433532220003
Male,179.3394742388
Male,177.6126411672
Male,177.0168903902
Male,171.559707807
Male,168.77067320220002
Male,168.028208139
Male,182.37761974999998
Male,194.192447911
Male,161.6233276036
Male,175.97663003739999
Male,185.049701528
Male,170.3470198336
Male,175.6228359774
Male,171.1539648796
Male,175.2316415096
Male,181.49006160640002
Male,170.6239067068
Male,170.3608211268
Male,188.33755708080002
Male,175.0474380172
Male,177.72673809420002
Male,164.437316159
Male,161.3565320742
Male,168.50395346640002
Male,175.2455927136
Male,165.07945025700002
Male,177.0733533456
Male,166.0597365616
Male,165.6597618218
Male,168.76109758
Male,184.27747579280003
Male,161.57654024480001
Male,173.66302488559998
Male,175.1614895036
Male,175.107699695
Male,165.688425798
Male,181.920556148
Male,184.0814052426
Male,176.6995885356
Male,173.73868003020002
Male,172.4779403622
Male,182.5128549888
Male,176.5631102716
Male,176.91013805100002
Male,180.05979824899998
Male,174.9840181034
Male,175.07894036719998
Male,185.6158837332
Male,178.2637779904
Male,172.2045659534
Male,177.60791156020002
Male,172.4488338926
Male,170.9173186676
Male,174.06929803800003
Male,173.4005130662
Male,168.8403111122
Male,181.7826685904
Male,176.6904370934
Male,172.858478387
Male,177.74004937060002
Male,169.72976970919999
Male,183.99036201600003
Male,175.707843021
Male,176.10277233020003
Male,177.6583964478
Male,178.3278163942
Male,189.49566207979998
Male,169.9977972656
Male,178.682908318
Male,165.7092073414
Male,168.8318164378
Male,177.0421596056
Male,183.4274637006
Male,177.14050860880002
Male,183.2504635974
Male,184.79824455060003
Male,184.8886484592
Male,168.9647029132
Male,171.3127413464
Male,189.4045785942
Male,178.1136789256
Male,179.03380190119998
Male,186.3726895094
Male,172.2380378702
Male,168.58686655940002
Male,171.75186779860002
Male,158.8965067682
Male,175.35082410080003
Male,172.0928746096
Male,173.431419583
Male,183.7592331666
Male,195.60117354160002
Male,171.437853847
Male,170.3709909058
Male,182.4235281672
Male,172.42954635179998
Male,165.65040872900002
Male,176.2442155068
Male,178.3318313722
Male,167.45476313400002
Male,168.13214971419998
Male,168.50921047900002
Male,177.18279694179998
Male,174.6348902012
Male,170.226175422
Male,174.6030261552
Male,170.09432074539998
Male,162.38805934820002
Male,177.96298593260002
Male,184.24036992339998
Male,181.44299995300003
Male,168.28697251859998
Male,173.03440579739998
Male,176.35732942840002
Male,172.5428597142
Male,183.385407422
Male,181.5359871432
Male,187.4083002144
Male,178.822294628
Male,183.93911121680003
Male,175.8640932292
Male,176.8784611776
Male,166.46847193920001
Male,176.4835542458
Male,172.4199992284
Male,172.53746417
Male,171.4635842756
Male,179.60953486199998
Male,175.04864273919998
Male,181.3597229542
Male,170.24157666119999
Male,166.2386064604
Male,179.0149196174
Male,173.31259167739998
Male,180.7823729532
Male,163.6539675606
Male,166.981488236
Male,173.2102497688
Male,178.5215022908
Male,186.3520097692
Male,187.18704584360003
Male,182.5158372282
Male,187.572125871
Male,189.4419917528
Male,177.9333771018
Male,181.9252023922
Male,175.06587760440001
Male,170.575347317
Male,179.0851520398
Male,170.43847141599997
Male,172.87617766580001
Male,176.67310951820002
Male,170.95553454240002
Male,176.97242423580002
Male,171.1261285116
Male,171.70710164480002
Male,173.9568558956
Male,175.02873178079997
Male,181.3945195064
Male,177.91473119039998
Male,182.1497406274
Male,165.1359347008
Male,175.6578301162
Male,169.1085399636
Male,164.05985768099998
Male,172.42054713180002
Male,177.4283068902
Male,169.991338579
Male,175.2158528442
Male,175.6331116236
Male,168.4331432702
Male,179.1552184478
Male,179.2651078902
Male,162.37843826
Male,179.2142818298
Male,184.64066566840003
Male,184.0049639934
Male,160.4784958064
Male,170.06291019100001
Male,199.6982898838
Male,174.1276155998
Male,165.29295600220001
Male,182.9867895756
Male,172.6294234984
Male,181.23459112420002
Male,178.94712564579999
Male,187.16287261280002
Male,161.9685652418
Male,169.5535600286
Male,178.69534949200002
Male,182.73226547200002
Male,183.92324597040002
Male,172.1822728814
Male,179.2700509334
Male,181.51357850120002
Male,172.475174607
Male,190.47905211199998
Male,172.3764580658
Male,171.341117693
Male,186.0533673642
Male,163.0690225532
Male,185.5274849514
Male,174.598348161
Male,179.0590325594
Male,175.662194522
Male,178.47502059559997
Male,177.3181399528
Male,180.7897897786
Male,166.2633980034
Male,170.2607142658
Male,178.3183664512
Male,175.56883064980002
Male,163.1908157056
Male,180.65568631300002
Male,161.5884236602
Male,176.36243401560003
Male,175.134448562
Male,176.1961470736
Male,175.03863874600003
Male,173.3091492662
Male,186.3417461372
Male,177.8480829874
Male,188.744572853
Male,183.38582286439998
Male,175.2788530992
Male,182.7990777336
Male,176.3200444382
Male,159.9184287782
Male,160.4641111514
Male,172.0743418552
Male,185.51444692820002
Male,168.6136328
Male,169.6752661352
Male,167.5792304238
Male,171.5679018978
Male,162.74511227899998
Male,175.2135659044
Male,172.7131806588
Male,194.8687617222
Male,180.25575909659997
Male,178.5724247696
Male,177.4707561068
Male,187.3102499406
Male,182.9590734004
Male,167.9330809734
Male,169.6121520628
Male,181.4801589338
Male,169.2582693314
Male,182.50544464040001
Male,186.9820278386
Male,174.9884034896
Male,184.80545726160003
Male,188.45676309080002
Male,184.14337204779997
Male,177.16954035159998
Male,157.995083933
Male,169.83047745800002
Male,168.7315433338
Male,178.8427378942
Male,177.5790453492
Male,179.8003510158
Male,178.2650309724
Male,181.12194463880002
Male,164.7279234772
Male,159.393867521
Male,171.75106493
Male,185.25144389820002
Male,174.43866760659998
Male,165.6420151974
Male,162.12558730519999
Male,183.1518458368
Male,178.4473113292
Male,178.9556783084
Male,185.6732036338
Male,175.85499718440002
Male,177.5699309656
Male,180.38558756440003
Male,180.161051031
Male,178.62166993399998
Male,176.519991003
Male,175.4599150942
Male,190.5975652354
Male,177.6951464378
Male,183.98746479040003
Male,182.1015675716
Male,184.5498073284
Male,180.8032535058
Male,175.1686890574
Male,171.04903753040003
Male,182.35301035039998
Male,175.382067701
Male,168.4653820932
Male,176.95154751860002
Male,166.981248714
Male,162.4430543106
Male,166.7300431712
Male,175.3969671124
Male,168.71638936360003
Male,176.07868451960002
Male,172.71353821460002
Male,175.0446376164
Male,182.0066856684
Male,164.51166554040003
Male,181.2439915626
Male,171.58520021220002
Male,165.9807904914
Male,167.829366144
Male,162.4264392308
Male,175.8479304472
Male,187.666822913
Male,178.428728994
Male,162.85944479100002
Male,170.2362469792
Male,176.9740389392
Male,176.009076861
Male,171.9540643208
Male,164.1310227152
Male,162.50336943
Male,180.92478028840003
Male,181.9626064068
Male,170.26122993660002
Male,159.113146594
Male,179.44468594100002
Male,169.8961536792
Male,193.64799134179998
Male,182.4410239666
Male,175.431911264
Male,181.1051059882
Male,181.8394820912
Male,173.0583540858
Male,177.3998346332
Male,195.75108175079998
Male,170.896342103
Male,169.6619326846
Male,168.01790922639998
Male,173.1928607764
Male,182.4882759676
Male,171.7656603796
Male,174.3874889942
Male,166.63808567159998
Male,194.4043897528
Male,178.91801064179998
Male,156.245888676
Male,176.5392643198
Male,162.1048794218
Male,170.66794057860002
Male,175.52059056340002
Male,175.6899986828
Male,170.5657344076
Male,172.260468661
Male,175.0472342584
Male,167.936277284
Male,171.3450603572
Male,173.5631725326
Male,172.03440665440002
Male,182.32555373780002
Male,170.757710427
Male,174.75883717199997
Male,176.5912147874
Male,173.9451275472
Male,179.2279593742
Male,176.70614148159999
Male,164.3827665094
Male,177.3618189866
Male,179.7954946628
Male,173.3031937282
Male,170.2572542524
Male,169.25211519080003
Male,178.98522170880003
Male,188.70431278619998
Male,175.91207504840003
Male,175.5645961904
Male,188.93463681120002
Male,176.7928851232
Male,175.3105671074
Male,179.59325920240002
Male,188.8501270742
Male,180.6894352168
Male,183.1943281496
Male,161.1651786596
Male,173.19078742520003
Male,174.92040761340002
Male,174.5722396026
Male,169.666259219
Male,158.3247095628
Male,185.9483855828
Male,175.9519659516
Male,175.06546782619998
Male,168.43692715900002
Male,180.1100335054
Male,187.0456990854
Male,185.0634831362
Male,178.37172806659999
Male,171.8063368794
Male,165.25555015880002
Male,177.02927957039998
Male,183.6078145464
Male,185.25430919600004
Male,178.88951146079998
Male,187.63968626419998
Male,167.2743492708
Male,171.3986349516
Male,168.6761823066
Male,175.5642990866
Male,188.7652002946
Male,176.54513834920002
Male,179.4475630752
Male,173.012522402
Male,180.0393137586
Male,181.5317298238
Male,172.255372532
Male,179.2339353846
Male,175.38942389660002
Male,166.50664440539998
Male,177.17570251860002
Male,169.2871271096
Male,173.1565634906
Male,186.28148611039998
Male,156.13473769179998
Male,175.291240095
Male,177.4761574422
Male,183.6829960826
Male,174.4018463188
Male,184.8699020908
Male,174.327709002
Male,175.0557929408
Male,180.187532817
Male,186.116790834
Male,168.63645848459998
Male,171.1790990178
Male,187.88958617080002
Male,177.6916479688
Male,166.1822385264
Male,175.559834935
Male,188.7447599748
Male,171.284681433
Male,177.9236149166
Male,167.25454593220002
Male,176.6471160218
Male,164.7804717338
Male,167.7861811656
Male,168.99603571819998
Male,168.5114045056
Male,181.86966623200001
Male,167.98080543979998
Male,183.07618225939999
Male,171.15225396099999
Male,175.7717929312
Male,169.54937784240002
Male,186.133842235
Male,174.2067000238
Male,182.3179714822
Male,181.14882258859998
Male,170.39347010900002
Male,181.4249454552
Male,167.0557156466
Male,171.2265969162
Male,167.20641341479998
Male,186.1701904986
Male,165.5727483306
Male,165.98541766020003
Male,183.78537538
Male,170.1498469234
Male,169.23135914899999
Male,175.466900145
Male,183.1582823746
Male,189.97495212959998
Male,182.35773759519998
Male,167.9276346546
Male,175.36038715
Male,164.6054693406
Male,180.6213867372
Male,171.0247180718
Male,175.4541464494
Male,180.5695238488
Male,162.38678226160002
Male,177.6024504332
Male,177.1427486856
Male,165.42231035359998
Male,181.8849520282
Male,185.183316577
Male,169.38515688560003
Male,176.846356365
Male,162.7754785886
Male,183.9882625282
Male,180.94443920260002
Male,175.3998799336
Male,191.90602266419998
Male,169.91835843540002
Male,186.1777807806
Male,167.29464755380002
Male,174.70084119959998
Male,176.13022338020002
Male,172.629752276
Male,175.7889323178
Male,174.0132388918
Male,180.47175853759998
Male,180.4614724012
Male,176.5407630976
Male,190.441459731
Male,173.9981064354
Male,179.3919519088
Male,171.18147424800003
Male,165.2078156086
Male,179.86728062539999
Male,179.70704523339998
Male,184.148932692
Male,178.8698064964
Male,191.9717886236
Male,165.41506655300003
Male,176.2027927804
Male,172.9098291606
Male,182.7145016518
Male,183.18771988240002
Male,187.7387872852
Male,166.8211256662
Male,186.38438278040002
Male,187.3238227354
Male,164.08094412600002
Male,168.4232663532
Male,167.5743280968
Male,174.2512547734
Male,170.527368368
Male,174.3200239272
Male,181.5697395014
Male,181.7314594218
Male,174.2886237106
Male,184.48170875999998
Male,177.149265208
Male,169.2611634074
Male,172.76389340979998
Male,179.333347708
Male,171.1116599858
Male,182.3464516894
Male,168.69147551960003
Male,173.1553530282
Male,172.6006613004
Male,165.9485503476
Male,177.438425158
Male,167.15483807980002
Male,180.07736532080003
Male,181.61113725959999
Male,188.36973852519998
Male,182.83822205459998
Male,167.5866001576
Male,175.270920857
Male,173.9015151376
Male,165.19779767079999
Male,187.14963443759999
Male,176.6646514452
Male,175.05945803379998
Male,172.0348982968
Male,170.05422072399998
Male,176.63951552900002
Male,178.93739081639998
Male,166.88116054740001
Male,164.624276542
Male,190.6932342338
Male,171.55903808520003
Male,177.7748499106
Male,186.516592041
Male,178.3127997618
Male,183.2663183536
Male,182.420072421
Male,173.3984421534
Male,175.2437453208
Male,175.0909023702
Male,177.1561881304
Male,168.2146828486
Male,163.82926385719998
Male,180.60973862740002
Male,178.6487047796
Male,172.82720326540002
Male,170.4667053448
Male,182.4778803318
Male,182.2289341444
Male,171.3217327178
Male,166.9178997932
Male,176.2133238236
Male,169.27384712600002
Male,172.16097691180002
Male,186.3492605748
Male,175.6592664354
Male,187.305047284
Male,177.0422379392
Male,167.2459964446
Male,191.6590740344
Male,166.83394387779998
Male,178.90131349460003
Male,183.3976361504
Male,180.4301919456
Male,184.0604901714
Male,153.019043974
Male,181.5695494332
Male,174.3115561514
Male,179.43271941679998
Male,178.0789671332
Male,170.5189484966
Male,169.6751520892
Male,167.7781181388
Male,166.2229989732
Male,174.3805962724
Male,176.61622027459998
Male,187.7920567748
Male,172.8254803072
Male,177.3613676794
Male,174.1681186176
Male,175.223307033
Male,174.0328737776
Male,178.0768356922
Male,167.19663078259998
Male,168.3570463688
Male,172.01259011180002
Male,174.42952739120003
Male,185.08134919140002
Male,175.2590032024
Male,188.845152281
Male,180.033846815
Male,178.27713724740002
Male,176.15365388959998
Male,179.52985109960002
Male,161.9735520492
Male,180.98418179520002
Male,176.2380588262
Male,181.51940503260002
Male,182.3354636494
Male,165.1137316972
Male,167.5781429482
Male,173.43309890399996
Male,171.910035783
Male,164.0855253716
Male,182.764062208
Male,182.0004066106
Male,173.85021719600002
Male,162.1866503784
Male,172.58076502320003
Male,174.7254300506
Male,181.8519070346
Male,176.5273240592
Male,168.0755583618
Male,170.79025603120002
Male,182.85111258000003
Male,169.8193330556
Male,171.642966467
Male,175.23962300239998
Male,189.5579092248
Male,179.862892115
Male,179.9680160602
Male,174.118814703
Male,165.1974937852
Male,177.7725813604
Male,182.86411245239998
Male,178.8123007186
Male,173.7710294956
Male,170.3987241498
Male,179.95285543519998
Male,172.4851996314
Male,168.5363870058
Male,158.6896920688
Male,170.33245288280003
Male,169.56031421880002
Male,178.2723153368
Male,175.796466034
Male,180.7884908734
Male,181.9539338562
Male,180.01694110839998
Male,183.3614875816
Male,163.5721474042
Male,171.94353403960002
Male,179.00788069319998
Male,181.718795566
Male,178.073943445
Male,162.7114424454
Male,176.43529721759998
Male,174.73437283180002
Male,168.55314554480003
Male,170.81449278739998
Male,182.804156108
Male,184.6966703316
Male,165.5738863268
Male,181.7801862738
Male,167.235221282
Male,172.5735117484
Male,184.2982660738
Male,175.50435559459999
Male,167.4725894636
Male,162.070233263
Male,170.99158113020002
Male,182.5740277646
Male,174.5088179616
Male,172.55404043860003
Male,175.9453663966
Male,164.7654104482
Male,170.6373150112
Male,185.82295034979998
Male,167.0185220964
Male,160.9592018046
Male,195.2418115984
Male,173.40846677140001
Male,166.32137957400002
Male,181.3767066134
Male,171.9037558616
Male,174.42533326699998
Male,170.79189641399998
Male,164.6301216408
Male,172.780451111
Male,184.77716862120002
Male,171.5473042758
Male,182.2703769622
Male,168.36960049660001
Male,190.9693788682
Male,161.261256471
Male,170.76423441699998
Male,172.2015692614
Male,168.60992117420003
Male,170.67737144620003
Male,181.56105115199998
Male,173.17482779239998
Male,186.1682426488
Male,195.83621513399999
Male,159.01678856979998
Male,176.72347535600002
Male,191.5761638624
Male,160.2493360158
Male,194.79504533419998
Male,169.9962791838
Male,162.8557284662
Male,176.7289582508
Male,180.8233601204
Male,171.499205261
Male,185.9102413614
Male,181.92902628600004
Male,172.1322360752
Male,183.57896355
Male,166.162022768
Male,176.6412529906
Male,174.7296591252
Male,190.9604025844
Male,183.6643870012
Male,176.0904076356
Male,164.92354637780002
Male,176.49516999600002
Male,169.647817803
Male,180.2429407834
Male,185.40297476100002
Male,182.20015050880002
Male,154.86896206740002
Male,171.51321844100002
Male,173.51927612560002
Male,176.12304257160002
Male,172.5330187128
Male,176.4137961938
Male,172.7718660634
Male,195.1958536258
Male,179.073475228
Male,177.7551539886
Male,167.373846354
Male,176.830867953
Male,173.8657536902
Male,173.33163593700002
Male,179.5621533718
Male,172.0827893872
Male,182.8864017398
Male,184.6922665304
Male,168.01525571379997
Male,173.677139818
Male,181.83152830979998
Male,178.7046622242
Male,167.357936556
Male,158.81549069960002
Male,174.13295498460002
Male,175.760335931
Male,162.1689627328
Male,185.78407216999997
Male,182.6897704084
Male,176.79422769099997
Male,174.1578732228
Male,188.06358094600006
Male,171.6097986136
Male,185.4919213954
Male,161.94065478199997
Male,182.3460411238
Male,172.0230720822
Male,181.68366375920002
Male,169.3868652642
Male,190.6129949226
Male,179.80583375819998
Male,171.4430667144
Male,183.0699297954
Male,175.528849475
Male,175.6372742264
Male,176.1159231802
Male,169.87084666860002
Male,180.7575907066
Male,178.39940027440002
Male,177.407372007
Male,164.4328403488
Male,185.22688402859998
Male,180.80877640559999
Male,160.3296940466
Male,168.74155647100002
Male,176.8003507928
Male,178.4376340816
Male,177.03699357579998
Male,172.3713551296
Male,171.0949672074
Male,180.2985230446
Male,185.0930070294
Male,158.3647276946
Male,160.574635162
Male,178.2427083094
Male,175.14703375399998
Male,178.1972553396
Male,169.3516322892
Male,177.6579626666
Male,162.8089383134
Male,168.4005796574
Male,179.2156387994
Male,186.1825910072
Male,170.22533422479998
Male,181.4056360196
Male,175.9255540156
Male,194.56446469300002
Male,174.5270013898
Male,155.17049865
Male,182.4998758428
Male,165.741518529
Male,170.7558652186
Male,190.12703559480002
Male,164.772114956
Male,172.3170607754
Male,174.45172422259998
Male,174.8789710694
Male,177.89591334640002
Male,171.5607992704
Male,173.81066822760002
Male,171.90723683
Male,175.6891483924
Male,182.3981131304
Male,187.6193617684
Male,177.1977780142
Male,169.1880503456
Male,168.06879380840002
Male,170.5448826078
Male,194.2650895234
Male,176.65623688239998
Male,177.8031266638
Male,187.5694111698
Male,175.23065123979998
Male,179.4337091024
Male,165.47314553260003
Male,165.6912378574
Male,178.0620375252
Male,172.1979291874
Male,174.68977934720002
Male,172.79395245560002
Male,174.7246369356
Male,173.48076634740002
Male,170.0211277498
Male,165.9730121478
Male,168.17958164880002
Male,175.13263868500002
Male,177.0981899736
Male,157.55123008360002
Male,170.8463483752
Male,165.8262195788
Male,176.3403636508
Male,167.82069460940002
Male,175.3891330412
Male,173.03671648620002
Male,184.7027362834
Male,181.1025626862
Male,179.78537197539998
Male,177.2501712546
Male,179.131084968
Male,171.7978951386
Male,175.5860258402
Male,176.1426297054
Male,172.9657692824
Male,187.3723987368
Male,183.1312172776
Male,183.8606893264
Male,176.62825827440003
Male,181.2596451254
Male,171.2607695936
Male,161.8014659824
Male,182.0401129828
Male,189.13016400459998
Male,174.0087885578
Male,173.0192347838
Male,160.10679136820002
Male,174.5923115716
Male,182.974660212
Male,176.3030816832
Male,180.212416054
Male,180.3771202966
Male,185.6874800086
Male,175.752433356
Male,177.5289023202
Male,180.5300386344
Male,166.53789745440002
Male,170.76252936580002
Male,183.50927783720002
Male,176.3834422032
Male,188.216515235
Male,176.7648971426
Male,174.3532640436
Male,187.69410068419998
Male,182.9610867568
Male,173.9524423154
Male,169.55825656480002
Male,175.9963093732
Male,183.18969331
Male,181.145148885
Male,170.82221624160002
Male,166.72774604600002
Male,167.25848836780003
Male,166.61031658820002
Male,174.8458107344
Male,163.7060774132
Male,171.1497030136
Male,181.2705683192
Male,176.0233473176
Male,178.319043793
Male,169.4443931146
Male,183.97748584160001
Male,177.63792445420003
Male,173.9960142628
Male,161.674830955
Male,183.54340901100002
Male,167.3974468656
Male,188.1916227016
Male,176.9275384734
Male,182.5284635174
Male,175.29055231380002
Male,174.14588277180002
Male,178.3852442702
Male,167.1238166026
Male,168.39291383580002
Male,172.2083940382
Male,173.2576086784
Male,184.89477811420002
Male,174.55189377079998
Male,170.2889736962
Male,179.75670711019998
Male,171.507557797
Male,185.32405670699998
Male,169.0471254052
Male,163.56540405980002
Male,177.79355810279998
Male,175.8127896234
Male,181.4924929452
Male,182.723779713
Male,175.24897264080002
Male,165.18661948640002
Male,177.87744147580003
Male,173.4947018542
Male,185.70746904659998
Male,179.63970185780002
Male,174.8776783364
Male,167.4797845978
Male,181.67944723220003
Male,184.53898733480003
Male,171.51597078499998
Male,178.36298411660002
Male,185.9866001876
Male,176.9985223802
Male,177.1520846334
Male,176.5591313362
Male,177.3243205856
Male,158.8443335934
Male,181.78909087879998
Male,178.96826055399995
Male,173.192839161
